PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
3687;Parroquia Santa Teresa y San José;;;;Metro: Plaza de España (líneas 3 y 10), Príncipe Pio (líneas 6, 10 y Ramal).  Bus: 138, 148, 25, 3, 39, 46, 62, 75, C2, C1.  Cercanías Renfe: Príncipe Pío (líneas C1, C10 y Regional).  Bicimad: Estaciones 116 a y b (calle Princesa, 5), 115 (calle Evaristo San Miguel, 2).  Aparcamientos: Plaza de España (53), plaza de Oriente (32).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a3b4b069a541f010VgnVCM1000000b205a0aRCRD;"ESPA&amp;Ntilde;A";PLAZA;V;14;;;;;MADRID;MADRID;28008;ARGUELLES;MONCLOA-ARAVACA;439370;4474906;404.225.775.509.256;-3.714.710.539.571.380;915 479 105;;;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3399;Parroquia Santa Teresa y Santa Isabel;;;;Metro: Iglesia (línea 1), Alonso Cano (línea 7).  Bus: 16, 61, 3, 37, 5.  Bicimad: Estación 246 (calle Santa engracia, 87).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6fc4b069a541f010VgnVCM1000000b205a0aRCRD;PINTOR SOROLLA;GLORIETA;V;2;;;;;MADRID;MADRID;28010;TRAFALGAR;CHAMBERI;440701;4476283;4.043.507.812.578.090;-3.699.150.189.888.230;914 483 620;;santateresaysantaisabel@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3572;Parroquia Santas Justa y Rufina.;;;;Metro: Alto de Extremadura (línea 6).  Bus: 138.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5e4b069a541f010VgnVCM1000000b205a0aRCRD;SANTA ÁUREA;CALLE;V;7;;;;;MADRID;MADRID;28011;PUERTA DEL ANGEL;LATINA;437649;4473209;4.040.716.308.851.100;-37.348.299.146.743.100;914 639 960;;justayrufina@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3648;Parroquia Santas Perpetua y Felicidad;;;;Metro: La Elipa (línea 2).  Bus: 110, 113, 210, 15, 28, 106.  Bicimad: Estación 234 (avenida Marqués de Corbera, 52).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a105b069a541f010VgnVCM1000000b205a0aRCRD;SANTA FELICIDAD;CALLE;V;1;;;;;MADRID;MADRID;28017;VENTAS;CIUDAD LINEAL;444863;4475320;4.042.668.923.239.820;-36.499.987.334.929.000;914 052 783;;perpetuayfelicidad@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3681;Parroquia Santiago el Mayor y Nuestra Señora de las Cruces;;;;Metro: San Bernardo (líneas 2 y 4).  Bus: 002, 21, C03.  Bicimad: Estaciones 12 (calle San Bernardo, 85), 3 (plaza del Conde del Valle de Súchil, 3), 13 (calle Conde Duque, 22).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ac15b069a541f010VgnVCM1000000b205a0aRCRD;SANTA CRUZ DE MARCENADO;CALLE;V;11;BAJO;;;;MADRID;MADRID;28015;UNIVERSIDAD;CENTRO;439898;4475577;4.042.866.052.669.560;-3.708.550.322.183.870;915 426 582;;parroquisantia@yahoo.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3373;Parroquia Santiago y San Juan Bautista;;;;Metro: Ópera (línea 2, 5 y Ramal).  Bus: 3.  Bicimad: Estaciones 24 (calle Carlos III, 1), 36 (plaza de Ramales) y 9 (plaza de San Miguel, 9).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e235b069a541f010VgnVCM1000000b205a0aRCRD;SANTIAGO;PLAZA;V;24;;;;;MADRID;MADRID;28013;PALACIO;CENTRO;439693;4474231;4.041.652.031.892.380;-37.108.392.672.110.600;915 480 824;;santiagoysanjuanbautista@archimadrid.es;/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos; 
3693;Parroquia Santísima Trinidad;;;;Metro: Barrio de la Concepción (línea 7).  Bus:  21, 146, 48, 122, 53.;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f45b069a541f010VgnVCM1000000b205a0aRCRD;MARTINEZ VILLERGAS;CALLE;V;8;;;;;MADRID;MADRID;28027;SAN PASCUAL;CIUDAD LINEAL;444686;4476782;40.439.847.970.639.000;-36.522.124.629.579.500;914 047 391;;parroquiastm@gmail.com;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3474;Parroquia Santísimo Cristo de la Esperanza;;;;Metro: Pueblo Nuevo (líneas 5 y 7).  Bus: 146, 48, 70.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7665b069a541f010VgnVCM1000000b205a0aRCRD;MISTERIOS;CALLE;V;38;;;;;MADRID;MADRID;28027;CONCEPCION;CIUDAD LINEAL;445515;4476935;40.441.281.010.385.700;-364.245.135.622.082;913 670 208;;scesperanza@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3475;Parroquia Santísimo Cristo de la Guía - San Juan de Sahagún;;;;Metro: Vicálvaro (línea 9).  Bus: 100, 130.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6385b069a541f010VgnVCM1000000b205a0aRCRD;VIEJO DE VICALVARO;CAMINO;V;18;;;;;MADRID;MADRID;28032;CASCO H.VICALVARO;VICALVARO;447744;4472893;4.040.501.123.774.930;-3.615.837.754.707.100;917 767 301;;xtosanjuan@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3482;Parroquia Santísimo Cristo de la Salud;;;;Metro: Serrano (línea 4).  Bus: 14, 150, 27, 45, 5, 1, 19, 51, 74, 9.  Bicimad: Estación 105 (Calle Serrano, 54).  Aparcamiento: Serrano II (39) calle Serrano entre Ortega y Gasset y Hermosilla.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c0a5b069a541f010VgnVCM1000000b205a0aRCRD;AYALA;CALLE;V;12;;;;;MADRID;MADRID;28001;RECOLETOS;SALAMANCA;441628;4475472;404.278.378.287.955;-3.688.146.901.277.830;914 359 803;;cristodesalud@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3390;Parroquia Santísimo Cristo de la Victoria;;;;"Metro: Arg&amp;uuml;elles (línea 3, 4 y 6), Quevedo (línea 2), San Bernardo (líneas 2 y 4).  Bus: 2, 16, 61.  Bicimad: Estaciones 127 (calle Fernando el Católico 19) y 199 (calle Fernando el Católico, 61).";;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a1b53d232e91f010VgnVCM1000000b205a0aRCRD;BLASCO DE GARAY;CALLE;V;33;;;;;MADRID;MADRID;28015;GAZTAMBIDE;CHAMBERI;439746;4476336;4.043.360.527.552.800;-37.116.793.866.842.700;915 437 657;;cristodelavictoria@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3472;Parroquia Santísimo Cristo del Amor;;;;Bus: 138, 17, 139, 34, 39.  Cercanías Renfe: Fanjul (línea C5).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8cc53d232e91f010VgnVCM1000000b205a0aRCRD;RAFAEL FINAT;CALLE;V;46;;;;;MADRID;MADRID;28044;LAS AGUILAS;LATINA;434544;4470071;40.378.656.476.172.900;-3.771.097.909.474.070;917 064 939;;parroquiacristoamor@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3663;Parroquia Santísimo Redentor;;;;Metro: Plaza de Castilla (líneas 1, 9 y 10).  Bus: 150.  Bicimad: Estación 255 (calle Genral López Pozas, 2).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bfd53d232e91f010VgnVCM1000000b205a0aRCRD;FELIX BOIX;CALLE;V;13;;;;;MADRID;MADRID;28036;NUEVA ESPAÑA;CHAMARTIN;441836;4479414;4.046.336.374.850.600;-36.860.559.380.181.900;913 453 600;;parroquia@santisimoredentor.org;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3672;Parroquia Santísimo Sacramento;;;;Metro: Ibiza (línea 9).  Bus: 152, 20, 26, 63, C1, 15, 215, 61, C2, 2.  Bicimad: Estación 181 (calle Ibiza, 18).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c063d232e91f010VgnVCM1000000b205a0aRCRD;ALCALDE SAINZ DE BARANDA;CALLE;V;3;;;;;MADRID;MADRID;28009;IBIZA;RETIRO;442519;4474280;404.171.617.249.341;-36.775.358.654.754.800;915 733 204;;santisimosacramento@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3476;Parroquia Santo Cristo de la Misericordia;;;;Metro: Francos Rodríguez (línea 7).  Bus: 127, 132.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f163d232e91f010VgnVCM1000000b205a0aRCRD;NUMANCIA;CALLE;V;8;;;;;MADRID;MADRID;28039;BELLAS VISTAS;TETUAN;439622;4478466;40.454.665.855.235.900;-3.712.078.453.348.980;914 504 847;;cristomisericordia@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3477;Parroquia Santo Cristo del Olivar;;;;Metro: Antón Martín (línea 1).  Bus: M1, 002, 26, 32, 6.  Bicimad: Estación 52 (plaza de Santa Ana, 10).  Aparcamiento: Garaje Centro (68) calle Relatores, 11.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=52363d232e91f010VgnVCM1000000b205a0aRCRD;"CA&amp;Ntilde;IZARES";CALLE;V;4;;;;;MADRID;MADRID;28012;EMBAJADORES;CENTRO;440468;4473846;40.413.107.854.258.800;-370.166.895.865.617;913 693 000 / 913 691 381 / 913 694 243;;cristodelolivar@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3492;Parroquia Santo Domingo de Guzmán;;;;Metro: Aluche (línea 5), Eugenia de Montijo (línea 5).  Bus: 31, 121.  Cercanías Renfe: Aluche (línea C5).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fd0d0713fb71c010VgnVCM1000000b205a0aRCRD;CAMARENA;CALLE;V;183;;;;;MADRID;MADRID;28047;ALUCHE;LATINA;435915;4471052;4.038.760.029.746.730;-3.755.046.991.390.930;917 182 713;;stodomingoaluche@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3491;Parroquia Santo Domingo de la Calzada;;;;;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=55463d232e91f010VgnVCM1000000b205a0aRCRD;REAL GALIANA;CAÑADA;V;17;;;;;MADRID;MADRID;28031;CASCO H.VALLECAS;VILLA DE VALLECAS;452101;4467587;4.035.747.277.692.350;-35.640.940.621.195.400;695 792 209;;;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3493;Parroquia Santo Domingo Savio;;;;Metro: García Noblejas (línea 7).  Bus: 28.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=58563d232e91f010VgnVCM1000000b205a0aRCRD;SANTO DOMINGO SAVIO;CALLE;V;2;;;;;MADRID;MADRID;28017;PUEBLO NUEVO;CIUDAD LINEAL;446198;4475724;40.430.416.107.246.900;-3.634.295.811.440.000;913 683 105;;p.salesianosdosa@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3397;Parroquia Santo Niño de Cebu;;;;Metro: Canal (líneas 2 y 7).  Bus: 2, 12.  Bicimad: Estación 202 (calle Santander esquina Avenida Filipinas).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b663d232e91f010VgnVCM1000000b205a0aRCRD;LUCIO DEL VALLE;CALLE;V;4;;;;;MADRID;MADRID;28003;VALLEHERMOSO;CHAMBERI;439994;4476845;4.044.009.015.462.170;-3.707.538.371.382.540;915 331 033;;torcebu@telefonica.net;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3689;Parroquia Santo Tomás Apóstol;;;;Metro: La Almudena (línea 2), García Noblejas (línea 7).  Bus: 109.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1e763d232e91f010VgnVCM1000000b205a0aRCRD;PORTUGALETE;CALLE;V;2;;;;;MADRID;MADRID;28017;PUEBLO NUEVO;CIUDAD LINEAL;446020;4475184;40.425.539.942.991.500;-3.636.348.358.571.610;913 040 849;;stomasapostol@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3690;Parroquia Santo Tomás de Villanueva;;;;Bus: 310, 57, 10, 144.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11963d232e91f010VgnVCM1000000b205a0aRCRD;LEONESES;CALLE;V;6;;;;;MADRID;MADRID;28018;PALOMERAS SURESTE;PUENTE DE VALLECAS;445119;4470609;4.038.238.562.242.690;-3.647.852.675.119.800;913 038 646;;pstv@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3515;Parroquia Santos Apóstoles Felipe y Santiago el Menor;;;;Metro: La Elipa (línea 2).  Bus: 110, 113, 210.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=14a63d232e91f010VgnVCM1000000b205a0aRCRD;POETA BLAS DE OTERO;CALLE;V;79;;;;;MADRID;MADRID;28017;VENTAS;CIUDAD LINEAL;444702;4474827;404.222.373.281.895;-36.518.537.374.797.600;913 554 246;;parroquiafelipeysantiago@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3469;Parroquia Santos Cosme y Damián;;;;Metro: Alto del Arenal (línea 1).  Bus: 103, 143, 57, 58.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6b63d232e91f010VgnVCM1000000b205a0aRCRD;RAMÍREZ TOMÉ;CALLE;V;22;;;;;MADRID;MADRID;28038;PORTAZGO;PUENTE DE VALLECAS;444972;4471220;40.389.761.241.361.000;-3.648.359.291.453.020;917 774 769;;pcosmeydamian@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3546;Parroquia Santos Inocentes;;;;Metro: Legazpi (líneas 3 y 6).  Bus: 148, 156, 62, T32.  Bicimad: Estación 235 (calle Sodio, 1B).;;1;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=99c63d232e91f010VgnVCM1000000b205a0aRCRD;EMBAJADORES;CALLE;V;209;;;;;MADRID;MADRID;28045;LEGAZPI;ARGANZUELA;441414;4470956;4.038.714.034.837.890;-3.690.253.823.821.960;915 396 644;;psantosinocentes@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3691;Parroquia Transfiguración del Señor;;;;Metro: Usera (línea 6).  Bus: 6.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9fe63d232e91f010VgnVCM1000000b205a0aRCRD;ISABELITA USERA;CALLE;V;34;;;;;MADRID;MADRID;28026;PRADOLONGO;USERA;439911;4470562;403.834.839.413.912;-37.079.235.781.732.600;914 751 875;;parroquiatransfi@gmail.com;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3700;Parroquia Virgen de La Candelaria;;;;Metro: San Blas (línea 7).  Bus: 153, 165, 38.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=92073d232e91f010VgnVCM1000000b205a0aRCRD;NUESTRA SEÑORA DE LA CANDELARIA;PLAZA;V;1;;;;;MADRID;MADRID;28037;HELLIN;SAN BLAS-CANILLEJAS;448019;4476089;4.043.193.943.055.560;-36.141.262.628.461.500;913 203 905;;lacandelaria@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3706;Parroquia Virgen de La Fuensanta;;;;Metro: Plaza Elíptica (líneas 6 y 11).  Bus: 247, 47, 60, 81, 55.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=15173d232e91f010VgnVCM1000000b205a0aRCRD;SAN FILIBERTO;CALLE;V;9;;;;;MADRID;MADRID;28026;MOSCARDO;USERA;439345;4470816;4.038.573.108.884.350;-37.146.154.582.435.300;914 696 877;;pvfuensanta@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3711;Parroquia Virgen de La Nueva;;;;Metro: Esperanza (línea 4).  Bus: 120, 122.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=18273d232e91f010VgnVCM1000000b205a0aRCRD;CALANDA;CALLE;V;28;;;;;MADRID;MADRID;28043;CANILLAS;HORTALEZA;445565;4479266;4.046.228.317.076.970;-3.642.061.657.641.840;913 002 127;;vnueva@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3713;Parroquia Virgen de La Oliva;;;;Metro: Simancas (línea 7).  Bus: 109.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b373d232e91f010VgnVCM1000000b205a0aRCRD;CASTILLO DE SIMANCAS;CALLE;V;1;;;;;MADRID;MADRID;28037;SIMANCAS;SAN BLAS-CANILLEJAS;446796;4475533;4.043.089.965.956.720;-3.625.314.538.189.410;913 043 762;;parroquiaoliva@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3645;Parroquia Virgen de La Paloma y San Pedro el Real;;;;Metro: Puerta de Toledo (línea 5).  Bus: 002, 17, 18, 23, 35, 60.  Bicimad: Estaciones 45 (glorieta de la Puerta de Toledo, 1), 38 (carrera de San Francisco, 1).  Aparcamiento: La Latina (86) calle de Toledo.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e473d232e91f010VgnVCM1000000b205a0aRCRD;TOLEDO;CALLE;V;98;;;;y Paloma 1;MADRID;MADRID;28005;PALACIO;CENTRO;439666;4473301;4.040.814.049.050.010;-37.110.693.007.323.300;913 654 669;;virgenpaloma@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3715;Parroquia Virgen de La Providencia y San Cayetano;;;;Metro: Diego de León (líneas 4, 5 y 6).  Bus: 1, 43, 48, 12, C2, C1.  Bicimad: Estación 243 (calle Cartagena, 34).  Aparcamiento: San Cayentano (36) plaza de San Cayetano.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=51673d232e91f010VgnVCM1000000b205a0aRCRD;FERRER DEL RIO;CALLE;V;18;;;;;MADRID;MADRID;28028;GUINDALERA;SALAMANCA;443014;4476194;4.043.443.807.055.460;-36.718.731.697.725.400;917 262 422;;vprovidenciayscayetano@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3709;Parroquia Virgen de Lluc;;;;Metro: Quintana (línea 5), Barrio de la Concepción (línea 7), Pueblo Nuevo (líneas 5 y 7).  Bus: 21, 146, 48.  Bicimad: Estación 229 (calleJosé del Hierro, 5).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=54773d232e91f010VgnVCM1000000b205a0aRCRD;VIRGEN DEL SAGRARIO;CALLE;V;22;;;;;MADRID;MADRID;28027;QUINTANA;CIUDAD LINEAL;444957;4476360;4.043.606.674.399.810;-36.489.747.308.386.900;914 083 545 / 914 073 600;;vlluc@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3708;Parroquia Virgen de Los Llanos;;;;Bus: 138, 39, 34.  Cercanías Renfe: Las Águilas (línea C5).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=57873d232e91f010VgnVCM1000000b205a0aRCRD;VIRGEN DE LOS LLANOS;PLAZA;V;1;;;;;MADRID;MADRID;28044;LAS AGUILAS;LATINA;433820;4469920;40.377.239.028.819.600;-3.779.610.495.432.080;911 685 085;;virgendelosllanos@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3717;Parroquia Virgen de Los Remedios;;;;Metro: Marqués de Vadillo (línea 5).  Bus: 23.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a973d232e91f010VgnVCM1000000b205a0aRCRD;TOMASA RUIZ;CALLE;V;8;;;;;MADRID;MADRID;28019;COMILLAS;CARABANCHEL;439655;4471955;40.396.014.279.260.900;-3.711.071.332.498.300;915 698 947;;;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3712;Parroquia Virgen de Nuria;;;;Metro: Menéndez Pelayo (línea 1), Pacífico (líneas 1 y 6).   Bus: 141, 24, 37, 54, 57.    Bicimad: Estación 178 (calle León Gil de Palacio, 3).    Aparcamiento: Daoíz y Velarde (23) avenida Ciudad de Barcelona (calleAlberche y calle Téllez).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=357aff632081c010VgnVCM1000000b205a0aRCRD;JUAN DE URBIETA;CALLE;V;5;;;;;MADRID;MADRID;28007;PACIFICO;RETIRO;442451;4472808;40.403.887.392.280.700;-36.782.158.948.830.600;915 012 328;;;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3702;Parroquia Virgen del Castillo;;;;Metro: Hortaleza (línea 4).  Bus: 107, 125, 172, 120, 72, 9.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dda73d232e91f010VgnVCM1000000b205a0aRCRD;SAN LUIS;AVENIDA;V;42;;;;;MADRID;MADRID;28033;PINAR DEL REY;HORTALEZA;444875;4480523;40.473.561.352.383.800;-36.503.089.389.917.600;913 831 443;;pinardelrey@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3703;Parroquia Virgen del Coro;;;;Metro: El Carmen (línea 5).  Bus: 146, 21, 48, 106, 38.  Bicimad: Estación 189 (calle Virgen de la Alegría, 18).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85c73d232e91f010VgnVCM1000000b205a0aRCRD;VIRGEN DE LA ALEGRIA;CALLE;V;12;;;;;MADRID;MADRID;28027;CONCEPCION;CIUDAD LINEAL;444305;4476104;404.337.147.571.673;-3.656.645.165.415.620;914 032 935;;virgendelcoro@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3705;Parroquia Virgen del Cortijo;;;;Bus: 150, 174.  Cercanías Renfe: Fuente de la Mora (líneas C1 y C10).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=88d73d232e91f010VgnVCM1000000b205a0aRCRD;OÑA;CALLE;V;91;;;;B;MADRID;MADRID;28050;VALDEFUENTES;HORTALEZA;443795;4482105;4.048.774.033.383.050;-3.663.189.118.552.130;917 663 081;;virgendelcortijo@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3710;Parroquia Virgen del Mar;;;;Metro: San Blas (línea 7).  Bus: 167, 48.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=81f73d232e91f010VgnVCM1000000b205a0aRCRD;PEONES;CALLE;V;3;;;;;MADRID;MADRID;28037;ARCOS;SAN BLAS-CANILLEJAS;447728;4475492;4.042.655.202.493.090;-3.617.507.770.548.030;913 069 753;;parroquiavirgendelmar@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3716;Parroquia Virgen del Refugio y Santa Lucía;;;;Metro: Fuencarral (línea 10).  Bus: 124.  Cercanías Renfe: Ramón y Cajal (líneas C3, C8 y Regional).;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67088c7c0f91f010VgnVCM1000000b205a0aRCRD;MANRESA;CALLE;V;60;;;;;MADRID;MADRID;28034;VALVERDE;FUENCARRAL-EL PARDO;441161;4482583;40.491.863.823.601.100;-3.694.311.178.526.010;917 342 045;;pvdelrefugio@hotmail.com;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
3714;Parroquia Virgen Peregrina;;;;Metro: Núñez de Balboa (líneas 5, 9).  Bus: 61, 29, 52, 19, 51, 9.  Bicimad: Estaciones 143 (calle Diego deLeón, 52) y 190 (calle Velázquez, 91).  Aparcamiento: Velázquez Juan Bravo (58) calle Velázquez y calle Juan Bravo.;;3;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=82288c7c0f91f010VgnVCM1000000b205a0aRCRD;DIEGO DE LEON;CALLE;V;36;;;;bis;MADRID;MADRID;28006;CASTELLANA;SALAMANCA;442230;4476228;4.043.469.027.180.190;-36.811.191.182.941.500;914 111 212;;virgenperegrina@archimadrid.es;/contenido/entidadesYorganismos/TemplosIglesiasCatolicas; 
